,well_plate,result,var_cell,var_nuc,var_cyto,var_mt,wp_cell_levene_gtvariability_adj,wp_nuc_levene_gtvariability_adj,wp_cyto_levene_gtvariability_adj
288,F06_55375988,NA,0.029602936008186784,0.04133529749143829,0.033501572359856804,0.020495629262248724,0.020205697797838047,4.1849020609670406e-08,0.00033703050044062843
289,E08_6734,FP,0.03559528430481748,0.03677718003327402,0.04060411748286664,0.02304813565093766,0.020318219589584508,0.005896665402295069,0.0005257325656565778
290,B12_75836284,NA,0.02539670186966322,0.02863795888397889,0.03259895918535861,0.03671081782753009,0.020318219589584508,0.16007232877686525,0.7370217047424794
291,F11_55375988,NA,0.03376273565316019,0.04165482724427551,0.03558764296155119,0.02195591560680772,0.020962851546163886,4.075623989759144e-05,0.0038799271512830347
292,D01_55205980,NA,0.021793813153732893,0.030699556592721194,0.024215454833810636,0.030300196580254513,0.021242151929750753,1.0,0.12340004920643209
293,F10_6722,TN,0.026068366252323855,0.02608358011438198,0.03376537922942492,0.03866230918278153,0.02160922511082509,0.013125399701501936,0.6802235069850018
294,F03_55405991,NA,0.02144466038153281,0.01971929956968531,0.029627137973533172,0.031516619322151294,0.021804995673365465,0.001382611840494522,1.0
295,C11_6717,TN,0.03913622849667463,0.035158485923961084,0.05008995867865935,0.06376056798432907,0.022316946845483316,0.0014194490446463855,0.3393811456594274
296,G09_55385989,NA,0.039326353332278664,0.035895758168851696,0.04825128394158011,0.025487559067804148,0.02253933211373103,0.07829514581412332,7.995401796130935e-05
297,A12_55385989,NA,0.040544416041808085,0.04107971403682188,0.047529551363378164,0.02638636394926974,0.022572298077427413,0.010342886018577913,0.0002813944644270484
298,G07_55195978,NA,0.036021613269115,0.046993638960938514,0.03959058076024595,0.025192699075246953,0.022660775280327065,1.0185166386543434e-06,0.0009914169831212326
299,C05_6735,FP,0.04489004631370878,0.04048387796256519,0.05352312506598529,0.02885246410217946,0.022805300277011397,0.09236661667947826,0.00020944528758525227
300,A07_6717,TP,0.050077011789330855,0.05414609730299345,0.05473404393583219,0.03190250372754102,0.022805300277011397,0.002499533161261927,0.0020583069998666467
301,B06_75846286,NA,0.031002061979699957,0.04266114033829858,0.03322457603724182,0.020980367719042506,0.023308321518032294,3.441204666112001e-07,0.0025919043185359193
302,H07_6720,FP,0.026002405731756044,0.02967352755591811,0.03038985064003814,0.01705407717209391,0.023942351152963486,0.0005400746480153455,0.00031786492194946995
303,B03_55375988,NA,0.036457709331295426,0.05250466337967982,0.03451039367824882,0.02461590661723176,0.024102488077280187,6.020012672406537e-08,0.040387709551579734
304,H03_55195978,NA,0.0286634763996542,0.03154894658594387,0.03495531146934791,0.01741879276531114,0.02410927340965587,0.0022180790435951357,0.00023363049607486575
305,C03_55385989,NA,0.021621830417106313,0.025848736214299547,0.02608267584761098,0.03144950999739122,0.02421159909094607,0.40378532290538877,0.34021680526819964
306,B08_75836284,NA,0.032599727017559775,0.03147518757523337,0.039609332630822176,0.044911530081418294,0.024248773331630804,0.005220627051986406,0.5643883260189809
307,D04_55225983,NA,0.01457608869899709,0.018130144172717372,0.020197385103677544,0.02225187529713703,0.024387529528242823,0.4909170077588896,1.0
308,A08_6720,TP,0.03704994638940575,0.03538200716392307,0.046092598328989445,0.02271503543206369,0.024387529528242823,0.03466341045178092,0.00014137600832561697
309,G11_6717,TP,0.03765637422714566,0.043793418970318417,0.04066403407744395,0.021970900638323947,0.024387529528242823,0.0008661570314499355,0.003954188403215594
310,F12_55205980,NA,0.040145647202733455,0.03403017646782613,0.0654424784784052,0.0255576341961507,0.024863220260490246,0.22558927850810354,8.949912549073505e-09
311,F01_55375988,NA,0.028604821636498114,0.04608715072520044,0.03188012578847009,0.01914621761696864,0.02555796126526336,7.172066801711684e-10,0.0011700561189379695
312,H02_6721,FP,0.04126848963898326,0.05230555877039777,0.045429276519151934,0.028992991329288013,0.025687593698383592,4.7511083141367175e-06,0.0011532553264370082
313,D10_55345985,NA,0.03515683020908851,0.04968122502348625,0.03356502505571231,0.02231022933866571,0.027662692786577854,1.6690371060445359e-06,0.033782426908458535
314,G04_6735,FP,0.04998369000029553,0.041768170079514964,0.060589460306500864,0.025555375890310077,0.027662692786577854,0.12754532772382182,0.0011532553264370082
315,A10_75836284,NA,0.028742806728180206,0.029678945749006515,0.03580948854456616,0.040352377544454136,0.02798202037990656,0.03852784030230571,0.6867358117988442
316,B07_6720,TP,0.039194481234226614,0.034994347829901115,0.04556873874604051,0.02510134253191731,0.028055583328642646,0.11953079368193938,0.0006257101629629304
317,F02_75846286,NA,0.01982974344300515,0.02780079432507474,0.024184832838922095,0.028051856135717902,0.02847938969167341,1.0,0.49720896963439004
318,D02_55375988,NA,0.015003238776969467,0.016681159528267,0.020709248509787365,0.021852232554379913,0.02863515054453456,0.14433094103375224,1.0
319,D02_55225983,NA,0.02524074972713173,0.02138154081893729,0.03811191150617841,0.035379998319306806,0.02945483934685793,8.705365901412018e-05,1.0
320,G07_55355986,NA,0.037183857464241174,0.051972518734880034,0.04217777640666605,0.023769024479616402,0.02954543546348966,2.461645155233749e-06,0.001303277524480038
321,E02_55235979,NA,0.03781184286140956,0.04424381561455868,0.04641180295779663,0.022137962459584475,0.030263946804630553,0.001060013311673849,0.00044555592706801316
322,A03_6731,TP,0.037704905562534384,0.060358697682066996,0.032107555072302604,0.024271026813445538,0.030263946804630553,1.5114828184517626e-08,0.18122976142610506
323,A01_55225983,NA,0.01606016645550081,0.018416979357612794,0.020615948992392923,0.02194597003163174,0.030527649216609245,0.36092418004080834,1.0
324,B10_55185977,NA,0.05890023713872145,0.04770955422288381,0.07160783481894506,0.03346591799946125,0.030562256393070125,0.2535511472513681,0.0006919871374189469
325,B03_75846286,NA,0.01826084053836105,0.03046838283803038,0.019177892001690535,0.025855647168530976,0.03132301281697505,0.5454520774613083,0.04979639430103916
326,A05_6720,FP,0.05667625656058806,0.083162506892971,0.05209926072657956,0.033463034333107836,0.03132301281697505,4.384214320731495e-06,0.05621002500747217
327,E10_55225983,NA,0.033299930750122025,0.03386880850605577,0.04025076457141179,0.021418548512036496,0.03159741517041518,0.01408384897624343,0.00027761142045113906
328,E10_55365987,NA,0.02867495676751353,0.041635792976789966,0.02936915561184781,0.01904581686070917,0.031731875579977725,2.458708805362579e-07,0.011579846988580103
329,E09_55385989,NA,0.04840355776461011,0.03546417713571579,0.06529669061951666,0.032937398192509036,0.032231041047023755,1.0,3.191056043127182e-06
330,D06_6720,TP,0.03791102230214327,0.033785836346420274,0.04422556834703182,0.0246098588285162,0.03232785765685894,0.1402001541086726,0.0006655517896321474
331,D12_55405991,NA,0.031117311360989008,0.03090959343061581,0.04025613913042718,0.021606479996748435,0.032949713364229416,0.024461974264397984,8.780114855594005e-06
332,C04_6718,FP,0.04260220232614175,0.027596007285788492,0.05545794156304784,0.02837139456260986,0.0342279073734986,1.0,2.116711222038261e-05
333,B08_6725,FP,0.057269368923519276,0.05497787712053022,0.06342375408471518,0.03759841824042143,0.03511485214348749,0.04811079618385304,0.0024610399955274204
334,E03_6735,FP,0.03878537429739983,0.035453486305155546,0.045994451057478764,0.02099198473042224,0.036436146718154074,0.06916413790150833,0.0019153910786123996
335,H06_6719,TP,0.053781826031687456,0.05159156181246296,0.06446710917644405,0.035524101905722236,0.036646116661029154,0.050745306690850096,0.0003367962434784309
336,F09_6734,FP,0.04177864597823379,0.029130164154572133,0.059263792394055055,0.027018412069522275,0.03665072649297237,1.0,3.4617285940385912e-06
337,F06_55355986,NA,0.03892661464692804,0.04754239557639353,0.04004402387977553,0.026058025858252662,0.03742079636688838,0.00014013984597154554,0.012306938013303046
338,G03_6717,FP,0.03497108703268111,0.03146147749696278,0.04204977021929748,0.024304811640985583,0.037543862883511414,0.17574329266838298,0.0001594304439110285
339,D09_55385989,NA,0.0287420529178583,0.027286644069661588,0.038708977316256374,0.04331823271002296,0.03847286454557428,0.00805102426929901,0.9687649596529417
340,H06_55355986,NA,0.029373745831364997,0.03988059898983238,0.03336387945472215,0.01974836409596155,0.03861802879015439,4.043001677171619e-06,0.0013392407253928205
341,G09_75836284,NA,0.025827782891456878,0.02571968471602865,0.033891043524388896,0.038033323875250526,0.039181173274142396,0.022931573890285724,0.892719873876866
342,A10_6725,TN,0.027691485261247043,0.02507031977192767,0.03712989217631988,0.04845883490166037,0.039630293735023074,0.005286019879136194,0.430357677625801
343,H08_55215982,NA,0.025095749895300445,0.02985295357477568,0.032340024319042815,0.0351220243477407,0.0402920697492175,0.5532795723106825,1.0
344,G08_55185977,NA,0.053069203404413595,0.056939717116184,0.0619210399587319,0.028119228840706063,0.04093483561978663,0.010247431378944686,0.00318274995128917
345,G01_55395990,NA,0.03445375854383239,0.04903236714180238,0.03043909799027366,0.024320332999813236,0.04320316449898455,1.4474951495289095e-07,0.20083433094426767
346,E10_6736,TP,0.03579348102015912,0.029840382502910528,0.045200507607008694,0.024012193058135244,0.04374177488690957,0.43746035046294146,9.055807197844815e-05
347,E09_6721,FP,0.04277323085160545,0.04232975883945357,0.049165387505672085,0.030320272374214526,0.04439649483893781,0.0352170963352019,0.0006839791964073391
348,F07_55215982,NA,0.020836118108307166,0.023997752551669322,0.025825978245926296,0.02886056511338399,0.04467763042137659,0.3998385296657411,0.7736099673632078
349,H11_55185977,NA,0.05659189183346082,0.05051366512547982,0.07177057017314135,0.03231547422790986,0.04546308563043378,0.11487607922938217,0.0006235510212410697
350,D09_55335984,NA,0.026247330739336678,0.02919984026051384,0.03308253389859066,0.04103838097149785,0.04578984488610266,0.14289901368511224,0.4348947805078912
351,A01_55345985,NA,0.023419566811028757,0.026809339637460818,0.027815865638102538,0.03508294940552933,0.045819890749805886,0.24610685919321676,0.2884618777128724
352,G08_75836284,NA,0.021531482085726538,0.02972773325980688,0.0272517093775395,0.030481821892366187,0.04609446282704724,1.0,0.8349559916111589
353,H11_55245981,NA,0.030869513779956843,0.030609881857223274,0.038402255084598436,0.020628778177069786,0.04668852390309628,0.03479056609446766,0.00017479366539098075
354,H02_55375988,NA,0.017990831745252296,0.023403245861934038,0.018194927862391422,0.027438210902292346,0.04724713384752655,0.858629690051282,0.03093992025558893
355,F12_6718,TN,0.039100936482351745,0.03026208204778251,0.04864239377323824,0.06676136923533897,0.04752819280038505,0.0003244605663045898,0.2685182793425806
356,F10_55395990,NA,0.03811266486715135,0.046484560361250676,0.044447941369866566,0.025180491834509357,0.05044692108592724,0.00034919319771117895,0.0012858466538057775
357,H07_55235979,NA,0.03412854419462232,0.03617479127853001,0.04204685911878395,0.02151950553481243,0.05130387510871648,0.01158856756446745,0.0005732586625409554
358,B04_6725,FP,0.042648238487920105,0.034473353747109706,0.05084422465660703,0.03037895610960624,0.05149669046569368,0.8799602425924028,0.0002734026265118298
359,C10_6725,TN,0.026042715626866143,0.027326371905126517,0.0316067782912724,0.03672169821088627,0.052678150466445944,0.08659060500258338,0.5535169651188526
360,H09_55365987,NA,0.029981758960953862,0.03530014878319371,0.035186270560224386,0.020900778144453853,0.052678150466445944,0.0005068503746070034,0.0006423278345126176
361,A07_55365987,NA,0.032010077562442535,0.04689481527817013,0.03416355298765587,0.021201161716029926,0.053768065404859844,1.3547171114531902e-06,0.009236803388825005
362,E03_55375988,NA,0.019654380076816125,0.020820546531700547,0.026404561360601535,0.02792197087249322,0.055265455025485646,0.10356904972242441,1.0
363,F10_55335984,NA,0.10404359549512252,0.09264684033443944,0.11524767243705752,0.07143610650180256,0.05530831501779677,0.23456785713133674,0.0036881872513944884
364,A05_6725,TN,0.029174466929892718,0.03651819571072777,0.030908761480902127,0.04230237944688242,0.05573929896716787,0.8286034865763835,0.08118018903617348
365,A12_6734,FP,0.04082657141778055,0.03334376163201024,0.05162521858423026,0.025461547989468272,0.05636456379991292,0.4215613409244063,0.0004371817313758733
366,A07_55235979,NA,0.03287150460196768,0.03906388324877041,0.03825580351742971,0.02081296543889678,0.05746654260365438,0.001368739333242691,0.0022894915901029433
367,F06_6734,FP,0.032444560725929585,0.03465680800235499,0.03849877929887404,0.02168514436206901,0.05757147647323652,0.009895916046773773,0.0009547948019502022
368,A03_55365987,NA,0.04023971615331924,0.053465134224241234,0.03226198445970494,0.02592507389666877,0.05936796993156293,7.555895560818173e-05,0.43688967267521517
369,C01_6745,FP,0.04570090575073652,0.05013053839664109,0.057101075621372524,0.030345067540510227,0.059449764549391944,0.006021451739734252,0.0002915433293470191
370,H03_55205980,NA,0.040653929434639045,0.06371508324431971,0.030696750878579274,0.029204471477080985,0.059449764549391944,2.2413223603665118e-09,1.0
371,C01_55205980,NA,0.03958884209735461,0.06643235475303766,0.03478150073968206,0.028502838619534468,0.059449764549391944,4.5262277528045636e-11,0.2732841394014165
372,E10_6734,FP,0.038241478381391254,0.027137746322491958,0.04901053771688438,0.02447266587059719,0.06013900844238196,1.0,0.00027401523085875714
373,A11_6734,FP,0.04898525263522869,0.04553786455914215,0.0561960614198669,0.028847393170853584,0.06013900844238196,0.09405756933765663,0.0046827903570703395
374,B11_55335984,NA,0.03722899833309481,0.02716932774003987,0.0575643857942887,0.06159546476966946,0.06013900844238196,0.00010592846267119265,1.0
375,F07_55375988,NA,0.032710378422259635,0.045230994943935364,0.03514179705907098,0.023099913429799536,0.06090061689811103,1.9651293157410693e-06,0.007391341047030378
376,E09_55375988,NA,0.03605286424082018,0.07129085664466218,0.027196037368220776,0.02385503047188255,0.06090422852917615,2.0785979428526266e-11,0.8892490787061267
377,C10_55355986,NA,0.03209445492598743,0.037030933571001214,0.0399924662354692,0.022903483494297005,0.06197465732162255,0.0009802758042098032,0.0001004680589655962
378,B05_6725,FP,0.029875337017006166,0.032805253611301974,0.03384359613315198,0.021486439871231718,0.06197465732162255,0.0038476710684200778,0.0017508962541738391
379,B08_55395990,NA,0.0350320513323164,0.053713320945338205,0.035404534839609356,0.02483239967335025,0.06197465732162255,2.1696081626400595e-08,0.02747557116529288
380,E10_55385989,NA,0.042597549755952806,0.034367051592689254,0.05233497646814254,0.028356811279798153,0.06243890007048247,0.6476955350265449,0.0005065482517727131
381,D12_55385989,NA,0.024410241953991083,0.02302859227955066,0.030951626173638547,0.0363838255647257,0.06292673168182866,0.01299749323011967,0.6527711874370039
382,D11_55335984,NA,0.02538513744579886,0.024659952582013353,0.0350266737049543,0.04525111235886934,0.06369239277541494,0.02866395694424304,0.5621997980851591
383,B09_6721,FP,0.03948369309757522,0.0404856358383757,0.04690925370791711,0.02903925228575371,0.06500866526270108,0.02305199932319671,0.0002991434409182922
384,D08_55385989,NA,0.024356115123503847,0.01918942441731745,0.03350566250069903,0.034626508891926595,0.06602984970964752,6.975383627785828e-05,1.0
385,B02_6720,TP,0.03299182828313061,0.029936719921927177,0.03808519226163304,0.022707287504240056,0.066930830027579,0.2043232984734911,0.0019079188035682566
386,H09_55195978,NA,0.028574493290160093,0.03589976711754602,0.03186884197562078,0.021967689987347706,0.06695423503327465,6.132140268759279e-06,0.0014339186986864103
387,B09_75836284,NA,0.030733814345590398,0.033802889724597274,0.03614966060313109,0.041152854838580256,0.06769821061866764,0.28148148753775226,0.5710986670085623
388,C03_55205980,NA,0.04026083302087599,0.05534907729689486,0.04403451655839653,0.028458541962225477,0.06879854235043303,3.850527295672531e-06,0.005713591435221349
389,H04_6718,FP,0.055253608255040915,0.04816086368386806,0.06266728617893723,0.03597819950327143,0.06925042001048576,0.27591501746353303,0.004413584514819581
390,B12_55335984,NA,0.021605027355985046,0.021608005825860276,0.03278270926342484,0.032918694080445406,0.06951777773851271,0.04490269727201692,1.0
391,A01_75846286,NA,0.02115034591104386,0.02544648738423609,0.026660761163679974,0.027942792076389406,0.06954820655010255,1.0,1.0
392,G04_55245981,NA,0.048856440732409016,0.06550893545839583,0.060097756874870865,0.03275844643147145,0.07041967380144787,4.490339757050809e-05,0.0005882929206066045
393,H01_55385989,NA,0.03846713240339794,0.03097621536202878,0.05633546756068615,0.025105450951299717,0.07168828522607716,0.6199097748466991,9.25639828710981e-06
394,H03_55365987,NA,0.032728572920021785,0.036964671567806015,0.038115149622790355,0.02221385552083793,0.07470503242490195,0.004074985400924291,0.0021028271131063037
395,B02_55205980,NA,0.026083126097817776,0.02894114652383291,0.03184121491285499,0.0349158394073466,0.0751096976392611,0.3420639696151278,0.9212482060792644
396,G08_55375988,NA,0.04330947081383751,0.042467803467639675,0.05001940471203467,0.030358202481317584,0.0751096976392611,0.0688229896740423,0.001931611566886607
397,H08_6718,TN,0.03276865675450699,0.034241019595260914,0.03778070946443822,0.05139718458255595,0.07560671111908245,0.0887758454111378,0.21279398838759064
398,D12_75836284,NA,0.023929623452461073,0.02375065075276172,0.031085097097650404,0.03746996238125835,0.07563422221031407,0.04358924687116128,0.6511828141209427
399,C03_6735,FP,0.02497187377510225,0.03835859951846064,0.029780663678880243,0.016103702518290193,0.07665558462538834,2.9084343736228344e-06,0.0020969472720544485
400,E02_55185977,NA,0.04902164893291181,0.05256169266415203,0.061327532150899804,0.029345087236165964,0.07857961396319371,0.01910618007422538,0.001685962743709224
401,G03_75846286,NA,0.023572225171464893,0.025069255493312428,0.02980592733022619,0.03190265983594384,0.07888510179466347,0.16736879005004895,1.0
402,D03_55385989,NA,0.04262546430938905,0.03870808982906968,0.05407757306438258,0.028709335422085282,0.07888510179466347,0.20593662397588486,0.0003243825952616104
403,H09_75836284,NA,0.02369458515851444,0.027530876092365996,0.029308320962375463,0.033471949950198754,0.07963084424778057,0.4909170077588896,0.7373236706445071
404,F11_55245981,NA,0.03349972000758669,0.03692407757373963,0.047525632487089964,0.023354526343366454,0.08195927005138075,0.006893872552186092,5.768637448757909e-06
405,B07_75836284,NA,0.030268969089305712,0.027672579274272267,0.03825258584717884,0.041445724096590815,0.08360217321384404,0.006240482428084662,1.0
406,B07_55225983,NA,0.02308311809883715,0.028832770696529068,0.03297874886946203,0.03371524366505253,0.08362956933723861,0.8481440003207524,1.0
407,C03_55395990,NA,0.017463698442908532,0.024829974289417026,0.022449676631650168,0.023673011361925,0.08379954730058656,1.0,1.0
408,G05_6721,FP,0.03702916232861969,0.050154265250152104,0.03651102998796279,0.025584162105957167,0.08481169011283218,2.773912230000261e-05,0.05639021243051357
409,H02_6725,FP,0.039293735719269154,0.03842665654720452,0.0437777548879411,0.022855400988848477,0.08504420428216504,0.0706461775363169,0.01259949300792122
410,F04_6734,FP,0.023251752315155198,0.028099792865689793,0.027400554390258555,0.015965687055227686,0.08631477111802577,0.0009420348877782961,0.001931611566886607
411,D03_6721,FP,0.034930652770889005,0.03439874697780054,0.03949352191457546,0.025896804454017503,0.08655425058008195,0.07661289211511485,0.002413820559320121
412,C01_55355986,NA,0.030012092857592047,0.032501957439714735,0.03484398259018481,0.02103023156824397,0.08686445473914607,0.011101856542234952,0.0022545163462137406
413,H04_6722,TN,0.020600256372054704,0.021382131171753277,0.02701881356252293,0.028575944547320355,0.08741917487335678,0.10986937586173275,1.0
414,E06_55185977,NA,0.04862440749427258,0.08666628158619215,0.03825772991216251,0.03070998224745005,0.08908123118702553,1.4474951495289095e-07,0.5405647763012766
415,A11_55345985,NA,0.032150874956729254,0.027348555091717606,0.044791712389648,0.022408653553868136,0.09170342689486195,0.5375254259780886,1.5462950694690644e-05
416,C10_55195978,NA,0.014860312261180009,0.019829434527440976,0.023467722002413198,0.021895538593219997,0.09217860986331788,1.0,1.0
417,E06_55345985,NA,0.029147482058350313,0.029195497025373694,0.03807338286857374,0.020053790846360012,0.09217860986331788,0.05778751804624405,0.00015841425443739894
418,B05_55405991,NA,0.02287199099698486,0.021023531963536433,0.03229811336917946,0.03269125402176106,0.09217860986331788,0.01107708211668823,1.0
419,B05_55205980,NA,0.035163997599237516,0.03117891445560575,0.05073136931308524,0.024807259390216142,0.09258861441199964,0.3588672605709654,3.4939761296646427e-06
420,C10_6719,FP,0.041362298639871196,0.04727152169935337,0.044000237633615255,0.02731393601916016,0.09473648763968018,0.0058666111047617625,0.02005830037341195
421,F01_55195978,NA,0.03606972635172433,0.044859376827683754,0.03991803126236489,0.02294973967817232,0.09644631223857002,0.0015022954768367004,0.012455279864717738
422,H02_75846286,NA,0.021462345666578026,0.03254523590629354,0.02483527488354036,0.02806411513764696,0.0967424695918682,0.5454520774613083,0.6008981753839828
423,E12_55385989,NA,0.03072210131748281,0.026629260898745743,0.041870705156695005,0.04711093793324137,0.09827101429482807,0.0056429423337885105,1.0
424,F06_55365987,NA,0.0368279375661929,0.05301489417930352,0.03671939075966957,0.02526772715876422,0.10198288845957865,9.196063367532763e-06,0.05592140217937776
425,G10_55205980,NA,0.031614732514348085,0.04345602560491425,0.032178349466263335,0.022767838667295915,0.1022808624439146,8.790755591922494e-06,0.038974421599043796
426,E03_75846286,NA,0.019364989436380084,0.02403434464283714,0.023556916075448815,0.031337145719622476,0.10228732305477418,0.5548019663035115,0.36053409685097726
427,B12_55215982,NA,0.04032513269773188,0.052850653286212385,0.04533865446173025,0.02891680329983106,0.10272142091197489,5.7887682095817426e-05,0.005180493182166673
428,A11_55185977,NA,0.0423726664694199,0.03561351706078903,0.05147396624035043,0.025921378856919943,0.10272142091197489,0.3894337479576581,0.0038522468315295554
429,C05_55395990,NA,0.020626290567122438,0.027073616134193117,0.023470534107452444,0.02736913802916527,0.10347994609531,1.0,0.43719773160599384
430,C02_55195978,NA,0.03892883461819674,0.028928357819089198,0.06098219894921725,0.02481993370659733,0.10637805917346228,1.0,1.2000664441992808e-05
431,B09_55365987,NA,0.025298073935294846,0.0433278584808192,0.025026866487430247,0.01885989071985204,0.1064033215228901,3.6270300471840494e-11,0.06899899871985293
432,A08_6725,FN,0.03166600945682181,0.030033255573404485,0.051882498708761375,0.046050975070179016,0.1088114962350002,0.028531635886085708,0.9689967838142108
433,A06_55385989,NA,0.02445095613376363,0.019512738609857538,0.03595801628314176,0.0357192875463446,0.10939795082485639,0.0006950655577254689,1.0
434,H05_55345985,NA,0.03275266650729353,0.03281932107301671,0.03979271429079943,0.022889793852743416,0.10939795082485639,0.06766229417628468,0.0012797459305182457
435,A09_55335984,NA,0.03997847515920946,0.03928249111422827,0.04950485943240992,0.06126842465902423,0.10939795082485639,0.05531154230470215,0.5321684257182181
436,G08_55225983,NA,0.018005454254968623,0.022178034899579462,0.02399816888099927,0.0259432262558119,0.10939795082485639,0.8540381677922602,1.0
437,A01_55235979,NA,0.03163148387543423,0.0491930324332189,0.033417829567867846,0.021163761390162777,0.11056827971231166,2.8805152223634103e-06,0.026149400396789868
438,G03_55195978,NA,0.047234300250036845,0.0676953479619401,0.06697271228598274,0.03024261462391972,0.11192185622942956,9.11039537772319e-05,0.00014946906132913646
439,F06_6735,FP,0.03619983187730137,0.028253255947274476,0.04504811582207742,0.02561251304925027,0.11326709159368516,1.0,0.0006102252552432766
440,D08_6734,FP,0.02758091623356564,0.027149951965500643,0.033303264813510716,0.019599527779902877,0.11408320166243467,0.09433099641444796,0.0013070104083078532
441,H09_55245981,NA,0.03625138698582137,0.04723199113375749,0.0404826036102317,0.024734064611673896,0.11413581090579189,0.00030534971193318835,0.010237167355534389
442,C09_6722,FP,0.029780300050752204,0.031954310247694594,0.034198943697745794,0.022156452181141026,0.11413581090579189,0.015119201877361594,0.0025919043185359193
443,D07_55235979,NA,0.03714969285602021,0.049160062688849794,0.039460710598117094,0.024632998096746243,0.11695067120323993,0.0003663505074209259,0.026291729211490405
444,G07_55215982,NA,0.025117543237856407,0.025482399902892975,0.03207290710745435,0.034339631100424386,0.1177604469305545,0.09692995297606297,1.0
445,F02_55245981,NA,0.038407170383234886,0.03794112909457912,0.04837223770971565,0.02736904887416011,0.1177604469305545,0.09199292678835681,0.00043325059044230403
446,G12_75836284,NA,0.023221854823717324,0.03179935743123396,0.02607043024522519,0.032034301829973404,0.11810542781425987,1.0,0.3175774659223767
447,D12_55185977,NA,0.050863815923552304,0.03192761965333597,0.06361078020676225,0.03195242642324272,0.11810542781425987,1.0,0.0025996091606864395
448,D04_55365987,NA,0.02107593630434603,0.020065414228835232,0.0307243398247466,0.02940120495784719,0.11885655245480738,0.031148180257263743,1.0
449,A01_55245981,NA,0.034604297968857715,0.05730879477059779,0.027711615307264143,0.025139771580955022,0.11978537118966648,5.89870848784032e-09,1.0
450,A01_55385989,NA,0.01728074773296529,0.01937158597864114,0.02214186095093531,0.024598328066937698,0.12101149308757063,0.37401218614907,1.0
451,D02_55235979,NA,0.04747322757396331,0.054038027238919754,0.0705143872781956,0.03103635474929972,0.12101149308757063,0.01040000762801004,4.1857761361424e-05
452,B06_75836284,NA,0.02618658298737996,0.03295226422598531,0.03288743680842298,0.035965243174681964,0.12128042472983547,1.0,1.0
453,F04_55355986,NA,0.04040467572319901,0.04527503830536769,0.04859799852528818,0.02819073413594943,0.12128042472983547,0.009605492090452583,0.0020842543716780384
454,C02_6725,FP,0.02747213676945335,0.028194923207820678,0.03240576163113321,0.014835690595103946,0.12248957381460089,0.06293875302717397,0.013353171378500917
455,E08_55335984,NA,0.039340326616683956,0.047443258286082264,0.052784919985728616,0.06708309860329104,0.1225686818486165,0.4187363233128404,0.654613690104558
456,H11_55215982,NA,0.021458601107998163,0.021158845973467823,0.03069182669469524,0.028667342456998302,0.1225686818486165,0.060603479692832925,1.0
457,D08_55365987,NA,0.025588726702565304,0.03620606055709719,0.02548106964939492,0.019133001165285355,0.12919503484504768,1.6567817311879402e-06,0.07344443234071314
458,B03_55235979,NA,0.04653995539853677,0.032389283821136004,0.05633575647847622,0.031729685910841986,0.12963133589970685,1.0,0.0027254364665211376
459,A12_55235979,NA,0.0195799101906486,0.01928258768915108,0.024855499607006327,0.02865606824919387,0.12963133589970685,0.06705581694298013,0.8474555450186692
460,D05_6724,FP,0.035723233184139294,0.03648720032906646,0.041725751769680346,0.026984394983087422,0.12963133589970685,0.05465291228537295,0.0017508962541738391
461,B07_55345985,NA,0.0328520973655444,0.04255728079928277,0.03646248610013492,0.024476305593739464,0.12963133589970685,6.539967601772935e-05,0.007896754795402
462,H07_6721,FP,0.02650292371782665,0.03098374716194861,0.028766652919814083,0.020317007549144037,0.1362673017390164,0.001301524770134089,0.01174763627523319
463,H02_55215982,NA,0.042652595623436526,0.033613643334661755,0.0627129213946376,0.02885741130821535,0.1362673017390164,0.9870902646558564,3.4513317962218254e-05
464,H04_55245981,NA,0.028925067502124337,0.04458466804056755,0.02971104756884915,0.02090976134899394,0.13728114213505851,4.0047312627372775e-07,0.045788762127843975
465,F11_55195978,NA,0.030196411043355766,0.03251703693964071,0.03630834341577452,0.021269723334178557,0.13730017515442258,0.02490817566841417,0.0024610399955274204
466,H10_55205980,NA,0.03148068401652365,0.04136123250906439,0.03707955128970292,0.022593498830898343,0.13899331499486806,0.0001488701383469322,0.003252526159261063
467,C02_55395990,NA,0.015134113290325088,0.023543145405837206,0.017338790377613992,0.02075684201078212,0.139136393504012,0.974376427702235,0.4432509882874986
468,C03_55215982,NA,0.029299686299983075,0.03971493639247949,0.034638014445036565,0.02069577802150737,0.139136393504012,9.170374285141853e-05,0.0036395250921531035
469,B10_6721,FP,0.04745374029371865,0.05361739318374335,0.04979918807455902,0.03424936126217338,0.139136393504012,0.007958009432513026,0.032364297918408856
470,B05_55355986,NA,0.0405346403202393,0.04986568576414948,0.05054234761455027,0.027985523091591767,0.139136393504012,0.0018344727920980275,0.0015151997833878091
471,H10_55195978,NA,0.017066490397315053,0.020071727724396866,0.02136790929944254,0.02204666130041043,0.14127260322663301,1.0,1.0
472,D01_75836284,NA,0.03619980463924311,0.04747173702251507,0.04908370009280584,0.024839269757611745,0.14216156285785264,0.0004621257118716255,0.0002367231369288768
473,G02_6735,FP,0.03986179422444465,0.031182603210198764,0.057912533144110434,0.025962348624076134,0.14372956365007533,0.903584505050407,0.00014628848124236188
