,well_plate,var_cell_test_p,var_nuc_test_p,var_cyto_test_p,wp_cell_levene_gtvariability_adj,wp_nuc_levene_gtvariability_adj,wp_cyto_levene_gtvariability_adj
1617,E11_6719,9.50628858346326e-05,0.0003250389494407458,0.00016488099170246126,0.0010698672194578696,0.004352188189691217,0.001266189027456254
1618,E11_6720,0.5560993064596281,0.30890784901284274,0.4968867442235308,0.654927960832697,0.5073143306118332,0.6310171639920422
1619,E11_6721,0.6395270790118501,0.630165712975803,0.0002563606273426947,0.6779558275679823,0.6629631883309453,0.0018090745891669617
1620,E11_6722,0.0022176719532906,0.043775376624301386,0.04221012108905709,0.013403568217689253,0.16445684656985743,0.1135021896637776
1621,E11_6724,0.007119481465276958,0.5251374774984668,0.0023594180359524887,0.03336858570824215,0.6629631883309453,0.011493359126626768
1622,E11_6725,0.0203227704607016,0.24906756117283185,0.002519068972658589,0.07170642388228632,0.4528658789848635,0.012046317010277611
1623,E11_6731,0.2536080370901337,0.5839279757185509,0.08456248858745534,0.3993791223415797,0.6629631883309453,0.18871167324944094
1624,E11_6734,0.26369799386613085,0.3127518607791308,0.17929460223470728,0.40765452075554437,0.5090991948218894,0.3131337742582264
1625,E11_6735,0.005591306533885068,0.07639414711796294,0.005463032009447206,0.027967243984624354,0.23438909297884986,0.022822362522666645
1626,E11_6736,0.01750841181574932,0.7926792179209599,0.016983558334518912,0.06446032991449051,0.8116413482320102,0.05570863167264935
1627,E11_75836284,0.06710107011124965,0.0003143462664788881,0.12066247689278367,0.16358626896402692,0.004252632651691072,0.24365794831172327
1628,E12_55185977,0.5500189192114882,0.5490443491962433,0.5529544848956941,0.6501129008878205,0.6629631883309453,0.6656358506512943
1629,E12_55195978,0.48909828121275306,0.6158485878194313,0.3577003264827739,0.6077355686810606,0.6629631883309453,0.5103582253806135
1630,E12_55205980,1.4908782121433863e-11,0.28982692833147844,6.718520158917016e-12,1.4151094520314256e-09,0.49202737963165816,4.385514033733082e-10
1631,E12_55215982,0.2162224536269498,0.030931858286931197,0.004797065132043623,0.36427106162035566,0.129014507966737,0.02044146859077897
1632,E12_55225983,0.45101376154077943,0.3032407129882342,0.4496870824293578,0.5772533977367525,0.5036131950169279,0.5954335290894955
