,well_plate,var_cell_test_p,var_nuc_test_p,var_cyto_test_p,wp_cell_levene_gtvariability_adj,wp_nuc_levene_gtvariability_adj,wp_cyto_levene_gtvariability_adj
691,C01_75846286,6.901573737906609e-07,3.326675641024835e-11,1.6645585926872457e-07,9.983384503974602e-07,6.453157577054862e-11,2.711267926080099e-07
692,C02_55185977,1.5443029306673702e-13,5.27838106767859e-13,1.036004661527558e-15,4.0402554628983005e-13,1.1634790154067563e-12,3.931697923326241e-15
693,C02_55195978,0.0007365561433009066,1.0941748908251892e-07,0.0003923707628807426,0.0008911714968297809,1.6746135052430063e-07,0.0005002344052156343
694,C02_55205980,4.975888825210765e-07,3.456025480740268e-08,5.299554804840066e-07,7.282536840036608e-07,5.492198740239099e-08,8.280752600501144e-07
695,C02_55215982,3.456779938758159e-12,0.000479332470229707,1.4203923651084463e-11,7.882665869080834e-12,0.0005799523075856187,3.3623249912041276e-11
696,C02_55225983,1.608175668650746,0.00013499998927318007,0.20473118360490117,1.0,0.00016881464175875151,0.22180627402174147
697,C02_55335984,0.000513286385047486,0.02601743524714653,5.099201400177433e-05,0.0006259648535072331,0.028530669227341283,6.927166938534484e-05
698,C02_55355986,4.3359301827279095e-20,7.72380147737342e-08,1.1457740972856697e-25,2.4294235422966892e-19,1.1996933764082094e-07,1.4313952956999444e-24
699,C02_55365987,1.3769780283605974e-06,4.41428193375763e-06,0.000673963982404944,1.94761085159779e-06,6.040718096981747e-06,0.0008456126660544493
700,C02_55375988,1.0499653563048154e-16,3.900189341635984e-18,3.427816504003016e-22,3.8557799512121983e-16,1.4403669548814077e-17,2.8322876240354033e-21
701,C02_55385989,1.9457556388309348e-07,0.0004073677914591912,5.531299063746807e-09,2.928165978667188e-07,0.0004951756533984862,1.0264550003868452e-08
702,C02_55395990,3.7695465610499785e-08,3.3662786909291286e-05,1.209799129967678e-07,5.972260965352849e-08,4.355477533209095e-05,1.9992313470541816e-07
703,C02_55405991,3.713947736358706e-20,2.147962235290707e-16,6.845969439348535e-20,2.1117784432780266e-19,6.536514447953422e-16,4.225727235493859e-19
704,C02_6717,4.389609125549494e-07,2.372685282774744e-16,1.0360746588230315e-06,6.442534809898667e-07,7.170232955237103e-16,1.5856922240251671e-06
705,C02_6718,3.370226262014037e-07,1.2142655894860683e-11,0.0009615596837094313,4.991299359114379e-07,2.4406831825620662e-11,0.001193833729988267
706,C02_6719,1.7639930041994544e-12,1.6926008288315548e-15,2.5416812629020984e-14,4.1381722677131855e-12,4.7622637543956784e-15,8.213279427521508e-14
707,C02_6720,8.044128960800389e-13,1.852186987708751e-16,2.0815721503974926e-12,1.932219017171096e-12,5.676127024539377e-16,5.3546649110225154e-12
708,C02_6721,5.524195325564376e-19,4.494857552312925e-26,1.2366625615377599e-13,2.6909839543001094e-18,3.9648895503679213e-25,3.6817855737458277e-13
709,C02_6722,3.420487899009786e-21,1.1662922044419537e-28,5.3449816320236826e-24,2.2552762384632706e-20,1.485458022340459e-27,5.582298816485535e-23
710,C02_6724,4.275329196313484e-12,6.327465673532787e-14,2.7229474071900186e-12,9.648128376468892e-12,1.522673997566277e-13,6.915968560479707e-12
711,C02_6725,5.581123076195513e-23,3.507813208010794e-29,2.439969981617243e-21,4.715958689950319e-22,4.897807639634322e-28,1.8098754607961994e-20
